Concept,elb_concept/prefLabel?,broader_pomoc,POMOC,literackie tak/nie/nie_wiem,exactMatch,narrowMatch,broadMatch,LOC_ID/exactMatch?close?,altLabel fin_a,Fi_Id/exactMatch?close?,altLabel cze_a,Cze_ID/exactMatch?close?,altLabel field_a_esp,esp_ID_exactMatch?close?,slownik_Hubar/exactMatch?close?,altLabel_pl
libri_thesauri_10875,Slovene literature,['literature'],FALSE,tak,['http://www.wikidata.org/entity/Q1933509'],['libri_thesauri_1668'],['libri_thesauri_13826'],['sh85123528'],['sloveeninkielinen kirjallisuus'],['http://www.yso.fi/onto/yso/p28723'],['slovinská literatura'],['ph125686'],[],[],[],
libri_thesauri_11198,song book,"['traditional folk song', ""children's song"", 'book']",FALSE,nie wiem,['http://www.wikidata.org/entity/Q1650727'],,"['libri_thesauri_10821', 'libri_thesauri_7978', 'libri_thesauri_6620']",['sh85125027'],['laulukirjat'],['http://www.yso.fi/onto/yso/p3176'],['zpěvníky'],['ph127681'],[],[],[],
libri_thesauri_11034,sound poetry,['lyric poetry'],FALSE,tak,['http://www.wikidata.org/entity/Q1808721'],,['libri_thesauri_5706'],['sh85125383'],['äänirunous'],['http://www.yso.fi/onto/yso/p29674'],[],[],[],[],[],
libri_thesauri_3324,South African literature,['African literature'],FALSE,tak,['http://www.wikidata.org/entity/Q1647400'],,['libri_thesauri_266'],['sh85125505'],[],[],['jihoafrická literatura'],['ph184249'],[],[],[],
libri_thesauri_7253,Spanish-language literature,['literature'],FALSE,tak,['http://www.wikidata.org/entity/Q99571024'],"['libri_thesauri_1970', 'libri_thesauri_3335']",['libri_thesauri_13826'],['sh85126268'],['espanjankielinen kirjallisuus'],['http://www.yso.fi/onto/yso/p17030'],['španělsky psaná literatura'],['ph127834'],[],[],[],
libri_thesauri_12287,spy fiction,['fiction'],FALSE,tak,['http://www.wikidata.org/entity/Q20664331'],,['libri_thesauri_11707'],['sh85127066'],['vakoilukirjallisuus'],['http://www.yso.fi/onto/yso/p5085'],['špionážní literatura'],['ph217887'],[],[],[],
libri_thesauri_2040,literary language,"['law', 'literature', 'literary work']",FALSE,tak,['http://www.wikidata.org/entity/Q1097949'],,"['libri_thesauri_6496', 'libri_thesauri_13826', 'libri_thesauri_4714']",['sh85127305'],[],[],['literární jazyk'],['ph122386'],[],[],[],
libri_thesauri_3383,strophe,,FALSE,tak,['http://www.wikidata.org/entity/Q207804'],,,['sh85127352'],[],[],['strofa'],['ph241123'],[],[],[],
libri_thesauri_3400,Sumerian literature,,FALSE,tak,['http://www.wikidata.org/entity/Q2720217'],,,['sh85130415'],[],[],['sumerská literatura'],['ph126272'],['Literatura sumeria'],['XX528279'],[],
libri_thesauri_7513,Swedish literature,"['Scandinavian literature', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q376292'],['libri_thesauri_1670'],"['libri_thesauri_3145', 'libri_thesauri_13826']",['sh85131139'],['ruotsinkielinen kirjallisuus'],['http://www.yso.fi/onto/yso/p17618'],['švédská literatura'],['ph127888'],[],[],[],
libri_thesauri_3415,Swiss literature,,FALSE,tak,['http://www.wikidata.org/entity/Q690815'],['libri_thesauri_1671'],,['sh85131278'],[],[],['švýcarská literatura'],['ph127899'],[],[],[],
libri_thesauri_13188,synonym,"['lexicology', 'word']",FALSE,nie wiem,['http://www.wikidata.org/entity/Q42106'],,"['libri_thesauri_12333', 'libri_thesauri_11261']",['sh85131642'],['synonyymit'],['http://www.yso.fi/onto/yso/p6805'],['synonyma'],['ph139210'],[],[],[],
libri_thesauri_5667,Syriac literature,['literature'],FALSE,tak,['http://www.wikidata.org/entity/Q2633563'],,['libri_thesauri_13826'],['sh85131711'],['syyriankielinen kirjallisuus'],['http://www.yso.fi/onto/yso/p13553'],['syrská literatura'],['ph172943'],[],[],[],
libri_thesauri_12220,tale,,FALSE,tak,['http://www.wikidata.org/entity/Q17991521'],,,['sh85132085'],['tarinat'],['http://www.yso.fi/onto/yso/p4990'],[],[],[],[],[],
libri_thesauri_10831,tall tale,['folk tale'],FALSE,tak,['http://www.wikidata.org/entity/Q1951220'],,['libri_thesauri_5224'],['sh85132109'],['valhesadut'],['http://www.yso.fi/onto/yso/p28489'],[],[],[],[],[],
libri_thesauri_6752,textbook,"['Graphic training aids', 'learning material', 'book']",FALSE,tak,['http://www.wikidata.org/entity/Q83790'],"['libri_thesauri_7434', 'libri_thesauri_847', 'libri_thesauri_1194', 'libri_thesauri_3190', 'libri_thesauri_759', 'libri_thesauri_6956']","['libri_thesauri_1498', 'libri_thesauri_4975', 'libri_thesauri_6620']",['sh85134296'],['oppikirjat'],['http://www.yso.fi/onto/yso/p159'],['učebnice'],['ph126974'],[],[],[],
libri_thesauri_10251,Tibetan literature,['literature'],FALSE,tak,['http://www.wikidata.org/entity/Q1232729'],,['libri_thesauri_13826'],['sh85135227'],['tiibetinkielinen kirjallisuus'],['http://www.yso.fi/onto/yso/p25756'],['tibetská literatura'],['ph254500'],['Literatura tibetana'],['XX4687575'],[],
libri_thesauri_9048,Turkish literature,['literature'],FALSE,tak,['http://www.wikidata.org/entity/Q1328366'],"['libri_thesauri_1680', 'libri_thesauri_2573']",['libri_thesauri_13826'],['sh85138891'],['turkinkielinen kirjallisuus'],['http://www.yso.fi/onto/yso/p21360'],['turecká literatura'],['ph126795'],[],[],[],
libri_thesauri_807,Ci,,FALSE,tak,['http://www.wikidata.org/entity/Q1091366'],,,['sh85139217'],[],[],[],[],['Ci (Literatura)'],['XX5290789'],[],
libri_thesauri_10889,Ukrainian literature,"['East Slavic literature', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q1276062'],['libri_thesauri_1682'],"['libri_thesauri_1144', 'libri_thesauri_13826']",['sh85139394'],['ukrainankielinen kirjallisuus'],['http://www.yso.fi/onto/yso/p28815'],['ukrajinská literatura'],['ph126865'],[],[],[],
libri_thesauri_10959,Vietnamese literature,['literature'],FALSE,tak,['http://www.wikidata.org/entity/Q1759908'],['libri_thesauri_3720'],['libri_thesauri_13826'],['sh85143300'],['vietnaminkielinen kirjallisuus'],['http://www.yso.fi/onto/yso/p29267'],['vietnamská literatura'],['ph127099'],[],[],[],
libri_thesauri_11027,visual poetry,"['experimental poetry', 'lyric poetry']",FALSE,tak,['http://www.wikidata.org/entity/Q2578278'],"['libri_thesauri_2890', 'libri_thesauri_662']","['libri_thesauri_1281', 'libri_thesauri_5706']",['sh85143931'],['visuaalinen runous'],['http://www.yso.fi/onto/yso/p29646'],['vizuální poezie'],['ph127123'],[],[],[],
libri_thesauri_3769,Welsh literature,['British literature'],FALSE,tak,['http://www.wikidata.org/entity/Q16880640'],['libri_thesauri_3770'],['libri_thesauri_631'],['sh85146073'],[],[],['velšská literatura'],['ph136573'],[],[],[],
libri_thesauri_1731,humanist minuscule,['Latin script'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q3953117'],,['libri_thesauri_4027'],['sh85148645'],[],[],['humanistické písmo'],['ph587410'],[],[],[],
libri_thesauri_4898,yearbook,['periodical'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q10283140'],,['libri_thesauri_4901'],['sh85149058'],['vuosikirjat'],['http://www.yso.fi/onto/yso/p1187'],['ročenky'],['ph1073144'],[],[],[],
libri_thesauri_3819,Yiddish literature,['literature'],FALSE,tak,['http://www.wikidata.org/entity/Q1688922'],,['libri_thesauri_13826'],['sh85149148'],[],[],['literatura jidiš'],['ph122373'],[],[],[],
libri_thesauri_12454,young adult literature,"['children\'s literature"", ""children\'s and youth literature', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q1233720'],"['libri_thesauri_5239', 'libri_thesauri_1910', 'libri_thesauri_8']","['libri_thesauri_12090', 'libri_thesauri_13826']",['sh85149267'],['nuortenkirjallisuus'],['http://www.yso.fi/onto/yso/p5398'],['literatura pro mládež'],['ph572593'],[],[],[],
libri_thesauri_5362,neo-romanticism,['style'],FALSE,tak,['http://www.wikidata.org/entity/Q397469'],,['libri_thesauri_11810'],['sh86007139'],['uusromantiikka'],['http://www.yso.fi/onto/yso/p12825'],[],[],[],[],[],
libri_thesauri_2632,postmodern literature,['literary movement'],FALSE,tak,['http://www.wikidata.org/entity/Q113013'],,['libri_thesauri_2042'],['sh89000478'],[],[],['postmodernismus (literatura)'],['ph124406'],[],[],[],
libri_thesauri_1970,Latino literature,"['Latin American literature', 'Spanish-language literature']",FALSE,tak,['http://www.wikidata.org/entity/Q99510652'],,"['libri_thesauri_1966', 'libri_thesauri_7253']",['sh89000558'],[],[],['hispanoamerické literatury'],['ph172941'],[],[],[],
libri_thesauri_1508,grey literature,"['publication', 'document']",FALSE,tak,['http://www.wikidata.org/entity/Q1148359'],,"['libri_thesauri_6572', 'libri_thesauri_1120']",['sh89006158'],[],[],['šedá literatura'],['ph536672'],[],[],[],
libri_thesauri_1172,editor,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q1607826'],,,['sh90003321'],[],[],"['editoři', 'editorky']","['ph170452', 'ph872506']",[],[],[],
libri_thesauri_12742,travel literature,"['law', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q1072723'],['libri_thesauri_253'],"['libri_thesauri_6496', 'libri_thesauri_13826']",['sh91000035'],['matkakirjallisuus'],['http://www.yso.fi/onto/yso/p5978'],['dobrodružná literatura'],['ph503071'],[],[],[],
libri_thesauri_10071,audiobook,"['audio recording', 'book']",FALSE,tak,['http://www.wikidata.org/entity/Q106833'],,"['libri_thesauri_5289', 'libri_thesauri_6620']",['sh93004333'],['äänikirjat'],['http://www.yso.fi/onto/yso/p25071'],['audioknihy'],['ph651617'],[],[],[],
libri_thesauri_9412,Nouveau Roman,"['novel', 'style']",TRUE,tak,['http://www.wikidata.org/entity/Q570341'],,"['libri_thesauri_8085', 'libri_thesauri_11810']",['sh93005938'],['uusi romaani'],['http://www.yso.fi/onto/yso/p22538'],['nový román'],['ph214685'],[],[],[],
libri_thesauri_14220,ghostwriter,,FALSE,tak,['http://www.wikidata.org/entity/Q623386'],,,['sh93006760'],['haamukirjoittajat'],['http://www.yso.fi/onto/yso/p8969'],[],[],[],[],[],
libri_thesauri_2319,Native American mythology in Central America,['mythology'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q109224079'],,['libri_thesauri_13612'],['sh94001874'],[],[],['indiánská mytologie'],['ph121074'],[],[],[],
libri_thesauri_4339,Outdoor literature,['literature'],FALSE,tak,['http://www.wikidata.org/entity/Q7111944'],,['libri_thesauri_13826'],['sh94003169'],['eräkirjallisuus'],['http://www.yso.fi/onto/yso/p10766'],[],[],[],[],[],
libri_thesauri_1284,expressionism,['literary movement'],FALSE,tak,['http://www.wikidata.org/entity/Q1362030'],,['libri_thesauri_2042'],['sh94004146'],[],[],['expresionismus (literatura)'],['ph120116'],[],[],[],
libri_thesauri_1956,landscapes in literature,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q104203485'],,,['sh95010443'],[],[],['krajina v literatuře'],['ph927612'],[],[],[],
libri_thesauri_2196,Miguel de Cervantes Prize,,FALSE,tak,['http://www.wikidata.org/entity/Q81466'],,,['sh97001389'],[],[],[],[],['Premio Miguel de Cervantes'],['XX541496'],[],
libri_thesauri_570,bibliography of bibliographies,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q6822329'],,,"['sh98002326', 'sh99001298']",[],[],['bibliografie bibliografií'],['ph317174'],[],[],[],
libri_thesauri_1235,essayist,,FALSE,tak,['http://www.wikidata.org/entity/Q11774202'],,,['sh98005508'],[],[],"['esejisté', 'esejistky']","['ph1059734', 'ph1059735']",[],[],[],
libri_thesauri_7306,commentary,"['scientific literature', 'technical report']",FALSE,tak,['http://www.wikidata.org/entity/Q1749541'],,"['libri_thesauri_3166', 'libri_thesauri_3441']",['sh99001404'],['kommentaarit'],['http://www.yso.fi/onto/yso/p17141'],['komentáře textů'],['ph861980'],[],[],[],
libri_thesauri_11408,book review,['review'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q637866'],,['libri_thesauri_13079'],['sh99001470'],['kirja-arvostelut'],['http://www.yso.fi/onto/yso/p3537'],[],[],[],[],[],
libri_thesauri_13079,review,['literary work'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q265158'],"['libri_thesauri_11408', 'libri_thesauri_13282', 'libri_thesauri_6241', 'libri_thesauri_6377', 'libri_thesauri_13171']",['libri_thesauri_4714'],['sh99001476'],['arvostelut'],['http://www.yso.fi/onto/yso/p6612'],['recenze'],['ph125047'],[],[],[],
libri_thesauri_934,correspondence,,FALSE,tak,['http://www.wikidata.org/entity/Q1784733'],['libri_thesauri_1088'],,['sh99001488'],[],[],['korespondence'],['ph121871'],[],[],[],
libri_thesauri_10568,diary,"['autobiography', 'memoir literature']",FALSE,tak,['http://www.wikidata.org/entity/Q185598'],"['libri_thesauri_13740', 'libri_thesauri_14110', 'libri_thesauri_12295']","['libri_thesauri_462', 'libri_thesauri_2171']",['sh99001602'],['päiväkirjat'],['http://www.yso.fi/onto/yso/p2717'],['deníky'],['ph321898'],[],[],[],
libri_thesauri_7810,obituary,"['memoir literature', 'literary work']",FALSE,tak,['http://www.wikidata.org/entity/Q309481'],,"['libri_thesauri_2171', 'libri_thesauri_4714']",['sh99001661'],['nekrologit'],['http://www.yso.fi/onto/yso/p18348'],['nekrology'],['ph123200'],[],[],[],
libri_thesauri_583,biographical dictionary,['dictionary'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q1787111'],,['libri_thesauri_12334'],['sh99001669'],[],[],['biografické slovníky'],['ph118892'],[],[],[],
libri_thesauri_2452,pamphlet,['factual literature'],FALSE,tak,['http://www.wikidata.org/entity/Q190399'],,['libri_thesauri_2848'],['sh99001703'],[],[],['pamflety'],['ph948649'],[],[],[],
libri_thesauri_6197,catechism,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q189279'],,,['sh99001904'],['katekismukset'],['http://www.yso.fi/onto/yso/p14655'],['katechismy'],['ph138473'],[],[],[],
libri_thesauri_6827,hymn,"['church music', 'Christian literature', 'liturgical music', 'poetry', 'religious poetry', 'composed musical work']",FALSE,tak,['http://www.wikidata.org/entity/Q484692'],,"['libri_thesauri_9130', 'libri_thesauri_10520', 'libri_thesauri_9983', 'libri_thesauri_2574', 'libri_thesauri_3025', 'libri_thesauri_6426']",['sh99001951'],['hymnit'],['http://www.yso.fi/onto/yso/p16052'],"['chvalozpěvy', 'hymny']","['ph224365', 'ph120993']",[],[],[],
libri_thesauri_5308,fictional character,['person'],FALSE,tak,['http://www.wikidata.org/entity/Q95074'],,['libri_thesauri_5302'],['sh99004183'],['fiktiiviset henkilöt'],['http://www.yso.fi/onto/yso/p1273'],['fiktivní postavy'],['ph120178'],[],[],[],
libri_thesauri_837,codification,"['law', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q214214'],,"['libri_thesauri_6496', 'libri_thesauri_13826']",['sh99005160'],[],[],['kodifikace práva'],['ph121691'],[],[],[],
libri_thesauri_3812,writing duo,['authorship'],FALSE,tak,['http://www.wikidata.org/entity/Q16684349'],,['libri_thesauri_10766'],[],[],[],['autorské dvojice'],['ph1018969'],[],[],[],
libri_thesauri_10766,authorship,,FALSE,tak,['http://www.wikidata.org/entity/Q10859333'],"['libri_thesauri_3812', 'libri_thesauri_842']",,[],['kirjailijuus'],['http://www.yso.fi/onto/yso/p28118'],['autorství'],['ph1021990'],[],[],[],
libri_thesauri_1182,egodocument,['written source'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q1298356'],,['libri_thesauri_7461'],[],[],[],['prameny osobní povahy'],['ph1043033'],[],[],[],
libri_thesauri_3687,urban fiction,['novel'],TRUE,tak,['http://www.wikidata.org/entity/Q7900118'],,['libri_thesauri_8085'],[],[],[],['městský román'],['ph1059672'],[],[],[],
libri_thesauri_1992,Leporello books,['book'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q361880'],,['libri_thesauri_6620'],[],[],[],['leporela'],['ph1062730'],[],[],[],
libri_thesauri_1209,English poetry,['English literature'],FALSE,tak,['http://www.wikidata.org/entity/Q2671604'],,['libri_thesauri_4584'],[],[],[],"['anglická poezie', 'anglicky psaná poezie']","['ph114051', 'ph117174']",[],[],[],
libri_thesauri_1207,English drama,['English literature'],FALSE,tak,['http://www.wikidata.org/entity/Q4065157'],,['libri_thesauri_4584'],[],[],[],"['anglické drama', 'anglicky psané drama']","['ph114054', 'ph118436']",[],[],[],
libri_thesauri_968,Croatian literature,,FALSE,tak,['http://www.wikidata.org/entity/Q13221620'],,,[],[],[],['chorvatská literatura'],['ph114245'],[],[],[],
libri_thesauri_3349,spiritual literature,"['law', 'literature', 'spirituality']",FALSE,tak,['http://www.wikidata.org/entity/Q29514576'],"['libri_thesauri_10442', 'libri_thesauri_10520', 'libri_thesauri_13437', 'libri_thesauri_1885']","['libri_thesauri_6496', 'libri_thesauri_13826', 'libri_thesauri_6491']",[],[],[],['duchovní literatura'],['ph114373'],[],[],[],
libri_thesauri_3,children's book,['book'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q8275050'],,['libri_thesauri_6620'],[],[],[],['dětské knihy'],['ph114397'],[],[],[],
libri_thesauri_1281,experimental poetry,"['Christian literature', 'experimental literature', 'poetry', 'religious poetry']",FALSE,tak,['http://www.wikidata.org/entity/Q112569686'],['libri_thesauri_11027'],"['libri_thesauri_10520', 'libri_thesauri_9108', 'libri_thesauri_2574', 'libri_thesauri_3025']",[],[],[],['experimentální poezie'],['ph114518'],[],[],[],
libri_thesauri_1408,French prose literature,['French literature'],FALSE,tak,['http://www.wikidata.org/entity/Q115154781'],['libri_thesauri_1403'],['libri_thesauri_10811'],[],[],[],['francouzská próza'],['ph114589'],[],[],[],
libri_thesauri_11527,Germanic mythology,"['Norse mythology', 'mythology']",FALSE,nie wiem,['http://www.wikidata.org/entity/Q5551960'],,"['libri_thesauri_8731', 'libri_thesauri_13612']",[],['germaaninen mytologia'],['http://www.yso.fi/onto/yso/p37782'],['germánská mytologie'],['ph114628'],[],[],[],
libri_thesauri_2279,music manuscript,['manuscript'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q11613006'],,['libri_thesauri_4488'],[],[],[],['hudební rukopisy'],['ph114726'],[],[],[],
libri_thesauri_1202,emblematica,['auxiliary science of history'],FALSE,tak,['http://www.wikidata.org/entity/Q16551815'],,['libri_thesauri_469'],[],[],[],['emblematika'],['ph114919'],[],[],[],
libri_thesauri_5726,codex,['manuscript'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q213924'],['libri_thesauri_2108'],['libri_thesauri_4488'],[],['koodeksit'],['http://www.yso.fi/onto/yso/p13680'],['kodexy'],['ph114942'],[],[],[],
libri_thesauri_326,ancient Latin literature,['ancient literature'],FALSE,tak,['http://www.wikidata.org/entity/Q115161027'],,['libri_thesauri_327'],[],[],[],['latinská starověká literatura'],['ph115100'],[],[],[],
libri_thesauri_2051,literature and art,"['law', 'art', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q115161028'],"['libri_thesauri_10837', 'libri_thesauri_1662', 'libri_thesauri_2027']","['libri_thesauri_6496', 'libri_thesauri_10838', 'libri_thesauri_13826']",[],[],[],['literatura a umění'],['ph115156'],[],[],[],
libri_thesauri_2171,memoir literature,['written source'],FALSE,tak,['http://www.wikidata.org/entity/Q112117845'],"['libri_thesauri_7810', 'libri_thesauri_4759', 'libri_thesauri_10568']",['libri_thesauri_7461'],[],[],[],['memoárová literatura'],['ph115260'],[],[],[],
libri_thesauri_13437,religious literature,"['spiritual literature', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q12617225'],"['libri_thesauri_1885', 'libri_thesauri_3025', 'libri_thesauri_10520', 'libri_thesauri_2896', 'libri_thesauri_10442']","['libri_thesauri_3349', 'libri_thesauri_13826']",[],['religiös litteratur'],['http://www.yso.fi/onto/yso/p7289'],['náboženská literatura'],['ph115475'],[],[],[],
libri_thesauri_2573,poetry of Turkey,['Turkish literature'],FALSE,tak,['http://www.wikidata.org/entity/Q6102109'],,['libri_thesauri_9048'],[],[],[],['turecká poezie'],['ph115803'],[],[],[],
libri_thesauri_2585,Polish poetry,['Polish literature'],FALSE,tak,['http://www.wikidata.org/entity/Q7210060'],,['libri_thesauri_2584'],[],[],[],['polská poezie'],['ph115806'],[],[],[],
libri_thesauri_2419,opinion journalism,"['journalism', 'belletristic literature', 'factual literature']",FALSE,tak,['http://www.wikidata.org/entity/Q156035'],"['libri_thesauri_2895', 'libri_thesauri_8264', 'libri_thesauri_3048', 'libri_thesauri_2277', 'libri_thesauri_5746', 'libri_thesauri_1342']","['libri_thesauri_4767', 'libri_thesauri_533', 'libri_thesauri_2848']",[],[],[],"['publicistika (literatura)', 'publicistika']","['ph115958', 'ph124828']",[],[],[],
libri_thesauri_7461,written source,"['historical document', 'historical source', 'source']",FALSE,nie wiem,['http://www.wikidata.org/entity/Q3326343'],"['libri_thesauri_1055', 'libri_thesauri_462', 'libri_thesauri_4758', 'libri_thesauri_332', 'libri_thesauri_2171', 'libri_thesauri_1182', 'libri_thesauri_3732', 'libri_thesauri_2172', 'libri_thesauri_2995', 'libri_thesauri_1904']","['libri_thesauri_1577', 'libri_thesauri_1583', 'libri_thesauri_13575']",[],['kirjalliset lähteet'],['http://www.yso.fi/onto/yso/p17515'],['písemné prameny'],['ph115977'],[],[],[],
libri_thesauri_8085,novel,"['prose', 'literary work']",FALSE,tak,['http://www.wikidata.org/entity/Q8261'],"['libri_thesauri_9412', 'libri_thesauri_6835', 'libri_thesauri_8219', 'libri_thesauri_2600', 'libri_thesauri_7403', 'libri_thesauri_5413', 'libri_thesauri_3687', 'libri_thesauri_3161', 'libri_thesauri_11036', 'libri_thesauri_8081', 'libri_thesauri_667', 'libri_thesauri_7657', 'libri_thesauri_253', 'libri_thesauri_1076', 'libri_thesauri_10227', 'libri_thesauri_8024', 'libri_thesauri_10962', 'libri_thesauri_11043', 'libri_thesauri_9883', 'libri_thesauri_12403', 'libri_thesauri_11409', 'libri_thesauri_14508', 'libri_thesauri_6830', 'libri_thesauri_3988', 'libri_thesauri_7111', 'libri_thesauri_10836', 'libri_thesauri_5986', 'libri_thesauri_9014']","['libri_thesauri_2687', 'libri_thesauri_4714']",[],['romaanit'],['http://www.yso.fi/onto/yso/p1896'],['román'],['ph116056'],[],[],[],
libri_thesauri_2936,old prints,['rare book'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q9344156'],"['libri_thesauri_3270', 'libri_thesauri_633', 'libri_thesauri_1772', 'libri_thesauri_2823']",['libri_thesauri_13039'],[],[],[],['staré tisky'],['ph116268'],[],[],[],
libri_thesauri_3807,world literature,,FALSE,tak,['http://www.wikidata.org/entity/Q257085'],"['libri_thesauri_1684', 'libri_thesauri_1249']",,[],[],[],['světová literatura'],['ph116360'],[],[],[],
libri_thesauri_2251,monograph,['publication'],FALSE,tak,['http://www.wikidata.org/entity/Q193495'],,['libri_thesauri_6572'],[],[],[],['monografie'],['ph116457'],[],[],[],
libri_thesauri_533,belletristic literature,"['law', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q268416'],"['libri_thesauri_2687', 'libri_thesauri_2419', 'libri_thesauri_7345', 'libri_thesauri_2574']","['libri_thesauri_6496', 'libri_thesauri_13826']",[],[],[],['umělecká literatura'],['ph116528'],[],[],[],
libri_thesauri_2848,factual literature,"['law', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q12778293'],"['libri_thesauri_2419', 'libri_thesauri_5058', 'libri_thesauri_3166', 'libri_thesauri_2619', 'libri_thesauri_2452']","['libri_thesauri_6496', 'libri_thesauri_13826']",[],[],[],['věcná literatura'],['ph116673'],[],[],[],
libri_thesauri_1023,Czech prose,['Czech literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113547767'],,['libri_thesauri_7660'],[],[],[],"['česká próza', 'Článek připomínající památku J. A. Komenského.', 'literátská bratrstva']",['ph116861'],[],[],[],
libri_thesauri_323,ancient Greek literature,"['ancient literature', 'Greek literature']",FALSE,tak,['http://www.wikidata.org/entity/Q657246'],['libri_thesauri_325'],"['libri_thesauri_327', 'libri_thesauri_3942']",[],[],[],['řecká antická literatura'],['ph116890'],[],[],[],
libri_thesauri_3427,Talmud,"['biblical criticism', 'Classic Rabbinic literature', 'religious text']",FALSE,tak,['http://www.wikidata.org/entity/Q43290'],['libri_thesauri_1521'],"['libri_thesauri_553', 'libri_thesauri_822', 'libri_thesauri_4597']",[],[],[],['talmud'],['ph117145'],[],[],[],
libri_thesauri_950,creative and professional writing,['artistic creation'],FALSE,tak,['http://www.wikidata.org/entity/Q113209507'],"['libri_thesauri_10837', 'libri_thesauri_1662', 'libri_thesauri_2027']",['libri_thesauri_2867'],[],[],[],"['literární tvorba', 'slam poetry']",['ph117227'],[],[],[],
libri_thesauri_218,German-language literature,,FALSE,tak,['https://www.wikidata.org/wiki/Q181287'],,,[],[],[],['německá literatura'],['ph117246'],[],[],[],
libri_thesauri_1283,explanatory dictionary,,FALSE,tak,['http://www.wikidata.org/entity/Q897755'],,,[],[],[],['výkladové slovníky'],['ph117287'],[],[],[],
libri_thesauri_304,American drama,['American literature'],FALSE,tak,['http://www.wikidata.org/entity/Q115156383'],,['libri_thesauri_305'],[],[],[],['americké drama'],['ph118377'],[],[],[],
libri_thesauri_308,American poetry,['American literature'],FALSE,tak,['http://www.wikidata.org/entity/Q3099146'],,['libri_thesauri_305'],[],[],[],['americká poezie'],['ph118382'],[],[],[],
libri_thesauri_309,American prose literature,['American literature'],FALSE,tak,['http://www.wikidata.org/entity/Q115161718'],,['libri_thesauri_305'],[],[],[],['americká próza'],['ph118383'],[],[],[],
libri_thesauri_327,ancient literature,,FALSE,tak,['http://www.wikidata.org/entity/Q541923'],"['libri_thesauri_323', 'libri_thesauri_326']",,[],[],[],['antické literatury'],['ph118489'],[],[],[],
libri_thesauri_357,Apocrypha,,FALSE,tak,['http://www.wikidata.org/entity/Q3092752'],,,[],[],[],['apokryfy'],['ph118551'],[],[],[],
libri_thesauri_367,Arabic poetry,['Arabic literature'],FALSE,tak,['http://www.wikidata.org/entity/Q1292502'],,['libri_thesauri_14634'],[],[],[],['arabská poezie'],['ph118560'],[],[],[],
libri_thesauri_463,autograph,['manuscript'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q9026959'],,['libri_thesauri_4488'],[],[],[],['autografy'],['ph118689'],[],[],[],
libri_thesauri_498,Baroque literature,,FALSE,tak,['http://www.wikidata.org/entity/Q1431376'],,,[],[],[],['barokní literatura'],['ph118768'],[],[],[],
libri_thesauri_6105,beatnik,['literary movement'],FALSE,tak,['http://www.wikidata.org/entity/Q622408'],,['libri_thesauri_2042'],[],['beatnikit'],['http://www.yso.fi/onto/yso/p1449'],['beatnici'],['ph118790'],[],[],[],
libri_thesauri_542,Bengali poetry,['Bengali literature'],FALSE,tak,['http://www.wikidata.org/entity/Q4887695'],,['libri_thesauri_541'],[],[],[],['bengálská poezie'],['ph118808'],[],[],[],
libri_thesauri_561,Biblical text,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q115161671'],"['libri_thesauri_5140', 'libri_thesauri_5895']",,[],[],[],['biblické texty'],['ph118860'],[],[],[],
libri_thesauri_574,bibliophilia,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q113016699'],,,[],[],[],['bibliofilie'],['ph118861'],[],[],[],
libri_thesauri_8212,bibliophilia,['collecting'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q214719'],['libri_thesauri_573'],['libri_thesauri_10916'],[],['bibliofilia'],['http://www.yso.fi/onto/yso/p19249'],['bibliofilství'],['ph118863'],[],[],[],
libri_thesauri_619,Brazilian literature,,FALSE,tak,['http://www.wikidata.org/entity/Q849186'],,,[],[],[],['brazilská literatura'],['ph118978'],[],[],[],
